concept_id,irrCI,irrP,irrFdr,concept_name,domain_id
40163702,1.59 (1.07-2.36),0.0220188079547165,0.268229115084728,Streptococcus pneumoniae type 6B capsular polysaccharide antigen,Drug
40163704,1.59 (1.07-2.36),0.0220188079547165,0.268229115084728,Streptococcus pneumoniae type 7F capsular polysaccharide antigen,Drug
40163706,1.59 (1.07-2.36),0.0220188079547165,0.268229115084728,Streptococcus pneumoniae type 8 capsular polysaccharide antigen,Drug
40163708,1.59 (1.07-2.36),0.0220188079547165,0.268229115084728,Streptococcus pneumoniae type 9N capsular polysaccharide antigen,Drug
40163710,1.59 (1.07-2.36),0.0220188079547165,0.268229115084728,Streptococcus pneumoniae type 9V capsular polysaccharide antigen,Drug
1703687,2 (1.09-3.68),0.0259810539840397,0.309463220787673,acyclovir,Drug
1589505,2.02 (1.07-3.83),0.0301925204228359,0.351808498840001,levonorgestrel,Drug
939976,1.55 (1.04-2.31),0.0319393209531998,0.357127041502487,sodium sulfate,Drug
955632,2.47 (1.08-5.62),0.0319815261047003,0.357127041502487,fluorouracil,Drug
1304643,2.33 (1.07-5.11),0.0340742303126371,0.372730356072928,darbepoetin alfa,Drug
915175,1.82 (1.04-3.2),0.036641160874791,0.39279324457776,bacitracin,Drug
1836430,1.5 (1.02-2.19),0.0383478020778956,0.403027880661805,sulfamethoxazole,Drug
1524674,2.59 (1.05-6.39),0.0398399030759358,0.410657462475031,zoledronic acid,Drug
923645,1.43 (1.01-2.01),0.0411277961345853,0.415933938266749,omeprazole,Drug
734354,1.76 (1-3.1),0.0485592112980636,0.481995134365965,pregabalin,Drug
750982,0.443 (0.196-1),0.0510286991682998,0.49729786825834,bupropion,Drug
19045045,1.51 (0.996-2.28),0.0525318980999483,0.499761982705682,ergocalciferol,Drug
986417,1.42 (0.995-2.01),0.0531463302504177,0.499761982705682,polyethylene glycol 3350,Drug
1560278,1.61 (0.99-2.63),0.0548062138421896,0.506032642446812,glucagon,Drug
1741122,1.61 (0.988-2.63),0.0557013542991826,0.506032642446812,tazobactam,Drug
19049105,1.36 (0.989-1.88),0.0581764286621272,0.51970942938167,potassium chloride,Drug
911354,2.21 (0.968-5.05),0.0598707349085734,0.520227177296672,palonosetron,Drug
1746114,1.6 (0.98-2.61),0.060175531702227,0.520227177296672,piperacillin,Drug
1129625,1.44 (0.982-2.12),0.0618182209718826,0.521844165039754,diphenhydramine,Drug
1580747,1.65 (0.974-2.81),0.0623097510495229,0.521844165039754,sitagliptin,Drug
836208,2.56 (0.945-6.95),0.0644477541597957,0.531446095840777,succinylcholine,Drug
1784444,2.5 (0.926-6.72),0.0704685418444201,0.562600108734459,ivermectin,Drug
1713332,1.35 (0.975-1.87),0.0706807968181698,0.562600108734459,amoxicillin,Drug
1749008,1.81 (0.949-3.43),0.0716073530718556,0.562600108734459,cefpodoxime,Drug
1782521,2.51 (0.92-6.87),0.0724242677288763,0.562600108734459,isoniazid,Drug
1548195,0.508 (0.238-1.08),0.079436394141284,0.608255817996118,estradiol,Drug
19010482,0.365 (0.115-1.15),0.0862743501447091,0.649909053453723,cyclosporine,Drug
1304850,2.46 (0.877-6.88),0.0873012161355747,0.649909053453723,filgrastim,Drug
922570,1.49 (0.941-2.36),0.0892962732893674,0.655654828535629,nystatin,Drug
1750500,1.72 (0.917-3.23),0.0909714914265913,0.658928640603418,clarithromycin,Drug
932745,2.35 (0.868-6.38),0.0924203936502578,0.660497746620509,bumetanide,Drug
920293,1.46 (0.938-2.28),0.0937036735266638,0.660857486977524,nitrofurantoin,Drug
43532365,1.61 (0.915-2.85),0.0980674489573944,0.671499512064796,glucose oxidase,Drug
1512674,2.14 (0.867-5.28),0.0989174852050699,0.671499512064796,drospirenone,Drug
1567198,1.49 (0.928-2.38),0.0989710101737292,0.671499512064796,"insulin aspart, human",Drug
950637,1.81 (0.883-3.72),0.10524183172404,0.705120272551068,tacrolimus,Drug
1738521,0.66 (0.394-1.11),0.115345366331812,0.756589941536633,doxycycline,Drug
1552310,0.207 (0.0291-1.48),0.116052736254674,0.756589941536633,progesterone,Drug
1636780,2.21 (0.819-5.97),0.117158517066307,0.756589941536633,testosterone,Drug
939506,1.38 (0.921-2.06),0.119451519079741,0.762214455080252,sodium bicarbonate,Drug
1167322,1.71 (0.867-3.39),0.121326306181072,0.76506941309476,allopurinol,Drug
1383925,2.19 (0.805-5.98),0.12440853485691,0.767767683677457,isosorbide dinitrate,Drug
1741309,1.71 (0.862-3.37),0.125100675108717,0.767767683677457,terbinafine,Drug
1742253,1.35 (0.918-1.99),0.126245088322266,0.767767683677457,levofloxacin,Drug
723013,1.4 (0.909-2.14),0.127483813147936,0.767767683677457,diazepam,Drug
1335471,1.87 (0.821-4.25),0.136203518314352,0.803080273233473,benazepril,Drug
1729720,0.224 (0.0313-1.6),0.136343852358668,0.803080273233473,penicillin V,Drug
992956,0.727 (0.474-1.12),0.145723310820428,0.836092393899821,magnesium hydroxide,Drug
985247,0.713 (0.452-1.13),0.147367199045846,0.836092393899821,aluminum hydroxide,Drug
19009540,1.76 (0.818-3.79),0.147938225839033,0.836092393899821,vitamin E,Drug
780369,2.33 (0.74-7.33),0.148188017575528,0.836092393899821,metaxalone,Drug
19058572,1.63 (0.832-3.2),0.15398390383383,0.846845097613243,calcium citrate,Drug
1322184,0.622 (0.324-1.19),0.154001376492015,0.846845097613243,clopidogrel,Drug
918906,1.58 (0.841-2.97),0.154833618593466,0.846845097613243,oxybutynin,Drug
1563600,0.241 (0.0337-1.73),0.157114798577285,0.850641737751765,chorionic gonadotropin,Drug
1301152,1.42 (0.869-2.33),0.161143544925088,0.863729400798472,melatonin,Drug
1308842,1.47 (0.851-2.53),0.167833381812925,0.890680125264632,valsartan,Drug
901656,0.579 (0.264-1.27),0.172772742597376,0.907903823845035,menthol,Drug
1149380,1.26 (0.895-1.76),0.186264750493034,0.93403245337974,fluticasone,Drug
1102527,0.392 (0.0955-1.61),0.192853320233078,0.93403245337974,meperidine,Drug
949279,1.61 (0.781-3.32),0.197266359404605,0.93403245337974,carboxymethylcellulose,Drug
1308738,1.35 (0.855-2.12),0.198409503331419,0.93403245337974,vitamin B12,Drug
733301,0.277 (0.0388-1.98),0.201505246780417,0.93403245337974,buspirone,Drug
19027362,1.56 (0.785-3.11),0.203737951373348,0.93403245337974,potassium phosphate,Drug
755695,1.52 (0.796-2.9),0.20463471537676,0.93403245337974,fluoxetine,Drug
1797513,1.28 (0.873-1.87),0.208281288246144,0.93403245337974,ciprofloxacin,Drug
966991,0.769 (0.509-1.16),0.214013897048021,0.93403245337974,simethicone,Drug
942350,1.63 (0.753-3.51),0.215706737354564,0.93403245337974,torsemide,Drug
936748,1.76 (0.719-4.3),0.216685273220956,0.93403245337974,aprepitant,Drug
1000560,1.22 (0.888-1.69),0.21708375786265,0.93403245337974,ondansetron,Drug
933724,1.48 (0.794-2.76),0.217573097830112,0.93403245337974,phenazopyridine,Drug
710062,0.532 (0.194-1.46),0.220368272572357,0.93403245337974,amitriptyline,Drug
1734104,1.22 (0.884-1.69),0.222966584987328,0.93403245337974,azithromycin,Drug
1107830,0.703 (0.397-1.24),0.226344542911563,0.93403245337974,loratadine,Drug
967861,0.422 (0.104-1.71),0.227200465878795,0.93403245337974,magnesium citrate,Drug
1588712,0.298 (0.0416-2.13),0.228007220853265,0.93403245337974,follicle stimulating hormone,Drug
1589795,0.298 (0.0416-2.13),0.228007220853265,0.93403245337974,luteinizing hormone,Drug
1506270,1.26 (0.865-1.83),0.229614985001612,0.93403245337974,methylprednisolone,Drug
941258,1.23 (0.875-1.73),0.232469203870627,0.93403245337974,docusate,Drug
1124300,1.27 (0.855-1.89),0.235567447306664,0.93403245337974,diclofenac,Drug
19048493,0.65 (0.319-1.33),0.236768218138168,0.93403245337974,gadobutrol,Drug
1560305,1.51 (0.762-2.99),0.237465866450093,0.93403245337974,omega-3 acid ethyl esters (USP),Drug
43532539,1.57 (0.735-3.36),0.243403676556045,0.93403245337974,vilanterol,Drug
45774435,1.81 (0.664-4.94),0.245578422783938,0.93403245337974,dulaglutide,Drug
40241186,0.314 (0.0439-2.25),0.249018479737029,0.93403245337974,ticagrelor,Drug
1112807,1.23 (0.864-1.75),0.251345677254812,0.93403245337974,aspirin,Drug
766529,1.52 (0.739-3.13),0.254652371252854,0.93403245337974,haloperidol,Drug
1347450,0.318 (0.0439-2.3),0.255896360080179,0.93403245337974,alteplase,Drug
1346823,1.35 (0.804-2.27),0.25644796739266,0.93403245337974,carvedilol,Drug
1502905,1.34 (0.807-2.23),0.256946986314351,0.93403245337974,insulin glargine,Drug
938268,1.24 (0.855-1.78),0.260250383457518,0.93403245337974,"sennosides, USP",Drug
1560171,1.44 (0.761-2.74),0.260544750996567,0.93403245337974,glipizide,Drug
1114220,0.596 (0.241-1.47),0.262015370175526,0.93403245337974,naloxone,Drug
1395058,1.43 (0.763-2.69),0.26303594434667,0.93403245337974,chlorthalidone,Drug
19011035,1.21 (0.866-1.69),0.264619645347247,0.93403245337974,lactate,Drug
1547504,1.96 (0.597-6.41),0.267502718440003,0.93403245337974,rosiglitazone,Drug
961145,0.52 (0.163-1.66),0.268921094450303,0.93403245337974,glycerin,Drug
40170911,1.65 (0.676-4.04),0.270876277516589,0.93403245337974,liraglutide,Drug
1728416,0.331 (0.0461-2.38),0.271905883579222,0.93403245337974,penicillin G,Drug
948856,1.38 (0.776-2.46),0.272280855456355,0.93403245337974,polyvinyl alcohol,Drug
797399,1.22 (0.85-1.75),0.279329052642079,0.93403245337974,gabapentin,Drug
952004,1.65 (0.665-4.07),0.28168308261314,0.93403245337974,sevelamer,Drug
19035631,1.64 (0.663-4.07),0.283989927896805,0.93403245337974,calcitriol,Drug
949759,1.72 (0.634-4.64),0.288353096112767,0.93403245337974,halobetasol,Drug
1150345,1.24 (0.832-1.85),0.288930782205283,0.93403245337974,meloxicam,Drug
934075,1.35 (0.777-2.33),0.28979662197106,0.93403245337974,azelastine,Drug
1300673,1.86 (0.588-5.89),0.290741259364975,0.93403245337974,thrombin,Drug
903643,1.44 (0.731-2.83),0.292651549768739,0.93403245337974,tretinoin,Drug
43013024,0.665 (0.31-1.43),0.296696453920457,0.93403245337974,apixaban,Drug
1746940,1.37 (0.757-2.49),0.29716234832154,0.93403245337974,erythromycin,Drug
1154161,1.3 (0.792-2.14),0.297659336551593,0.93403245337974,montelukast,Drug
1114122,1.84 (0.578-5.83),0.302883822549565,0.93403245337974,nalbuphine,Drug
1396012,0.479 (0.118-1.95),0.303582751664299,0.93403245337974,ferrous gluconate,Drug
1542948,0.357 (0.0498-2.56),0.30561210170407,0.93403245337974,follitropin alfa,Drug
701322,0.358 (0.0497-2.57),0.307207681823123,0.93403245337974,memantine,Drug
1137529,1.34 (0.762-2.37),0.30840253853341,0.93403245337974,salmeterol,Drug
1550557,0.722 (0.385-1.35),0.309047068206748,0.93403245337974,prednisolone,Drug
996416,1.4 (0.732-2.67),0.309987637056543,0.93403245337974,finasteride,Drug
1110410,1.24 (0.819-1.88),0.310789607308212,0.93403245337974,morphine,Drug
906780,0.778 (0.479-1.27),0.312425972792281,0.93403245337974,metoclopramide,Drug
40226742,0.487 (0.12-1.97),0.312774358781033,0.93403245337974,olmesartan,Drug
904356,1.79 (0.57-5.62),0.318246058181073,0.93403245337974,methenamine,Drug
1503297,1.21 (0.829-1.78),0.31842119645894,0.93403245337974,metformin,Drug
19092849,0.367 (0.0512-2.63),0.318676042108171,0.93403245337974,magnesium chloride,Drug
35604506,1.41 (0.718-2.76),0.319754385592537,0.93403245337974,sugammadex,Drug
708298,1.23 (0.817-1.85),0.321745251486924,0.93403245337974,midazolam,Drug
1510813,0.755 (0.432-1.32),0.322225178771538,0.93403245337974,rosuvastatin,Drug
1500211,0.492 (0.121-2.01),0.323428297619295,0.93403245337974,medroxyprogesterone,Drug
906914,0.492 (0.12-2.01),0.323957942579877,0.93403245337974,urea,Drug
1516976,1.65 (0.609-4.47),0.324908538147061,0.93403245337974,insulin detemir,Drug
785649,0.373 (0.0519-2.67),0.326318934295933,0.93403245337974,ketamine,Drug
974166,0.815 (0.541-1.23),0.328574942624982,0.93403245337974,hydrochlorothiazide,Drug
45775571,0.499 (0.123-2.02),0.328853489302842,0.93403245337974,glycopyrronium,Drug
950435,1.64 (0.606-4.42),0.331253077746943,0.93403245337974,citric acid,Drug
528323,0.378 (0.0523-2.73),0.335229201460709,0.93403245337974,hepatitis B surface antigen vaccine,Drug
19039926,0.504 (0.124-2.04),0.337565026130438,0.93403245337974,dexlansoprazole,Drug
908523,0.663 (0.284-1.55),0.342076992464323,0.93403245337974,mineral oil,Drug
986517,1.74 (0.553-5.49),0.342777797530222,0.93403245337974,cellulose,Drug
1101554,0.574 (0.182-1.81),0.343909673133445,0.93403245337974,colchicine,Drug
920458,0.751 (0.414-1.36),0.346160745182779,0.93403245337974,betamethasone,Drug
1201620,0.798 (0.498-1.28),0.346398230786564,0.93403245337974,codeine,Drug
1769535,1.73 (0.551-5.44),0.347545638680065,0.93403245337974,cefadroxil,Drug
19058092,1.73 (0.549-5.47),0.348205791157735,0.93403245337974,gelatin,Drug
19078126,1.42 (0.68-2.98),0.348351212985632,0.93403245337974,sodium polystyrene sulfonate,Drug
1557272,1.34 (0.724-2.5),0.349055451065811,0.93403245337974,alendronate,Drug
529218,0.742 (0.397-1.39),0.35007868323866,0.93403245337974,"acellular pertussis vaccine, inactivated",Drug
1178663,1.52 (0.624-3.72),0.355707658763115,0.93403245337974,indomethacin,Drug
930021,0.397 (0.0555-2.84),0.357515177096128,0.93403245337974,alfuzosin,Drug
704943,0.52 (0.128-2.11),0.359249569503259,0.93403245337974,methocarbamol,Drug
1596977,0.709 (0.339-1.48),0.35946668697298,0.93403245337974,"insulin, regular, human",Drug
1125315,1.16 (0.845-1.59),0.359498220740163,0.93403245337974,acetaminophen,Drug
19077884,0.402 (0.0561-2.88),0.364885353106253,0.93403245337974,sodium acetate,Drug
1521369,1.29 (0.743-2.24),0.366165854982799,0.93403245337974,norethindrone,Drug
1305058,0.524 (0.129-2.13),0.366381031827121,0.93403245337974,methotrexate,Drug
913782,1.71 (0.535-5.44),0.366526759286607,0.93403245337974,tolterodine,Drug
1343916,1.26 (0.764-2.06),0.369575102612779,0.93403245337974,epinephrine,Drug
1153013,0.635 (0.234-1.72),0.371493692794659,0.93403245337974,promethazine,Drug
711584,1.42 (0.66-3.04),0.371866408061278,0.93403245337974,levetiracetam,Drug
1517824,1.58 (0.576-4.34),0.374426469923539,0.93403245337974,niacin,Drug
1503983,0.41 (0.0572-2.94),0.374926996879743,0.93403245337974,cetrorelix,Drug
1139179,1.68 (0.531-5.31),0.3779085566396,0.93403245337974,bromfenac,Drug
793143,1.56 (0.578-4.22),0.379209095113939,0.93403245337974,semaglutide,Drug
948078,1.19 (0.809-1.74),0.379632685672715,0.93403245337974,pantoprazole,Drug
927478,0.413 (0.0575-2.97),0.380310521532647,0.93403245337974,pramoxine,Drug
1328165,1.34 (0.695-2.58),0.382069600984754,0.93403245337974,diltiazem,Drug
19089579,1.56 (0.573-4.25),0.384790802958207,0.93403245337974,difluprednate,Drug
929128,0.535 (0.13-2.21),0.387011624040529,0.93403245337974,propylene glycol,Drug
1516766,1.68 (0.519-5.42),0.387410217126853,0.93403245337974,repaglinide,Drug
19069022,0.421 (0.0589-3.01),0.388575203036087,0.93403245337974,sodium fluoride,Drug
907879,1.36 (0.678-2.71),0.388755248696205,0.93403245337974,miconazole,Drug
996541,1.43 (0.633-3.23),0.388997835162737,0.93403245337974,fluocinolone,Drug
991876,1.36 (0.677-2.72),0.389643860305453,0.93403245337974,loperamide,Drug
990678,0.424 (0.0593-3.03),0.392348363165792,0.93403245337974,chlordiazepoxide,Drug
951511,0.785 (0.451-1.37),0.392682193573662,0.93403245337974,mupirocin,Drug
922868,1.65 (0.523-5.21),0.392811838275537,0.93403245337974,permethrin,Drug
787787,0.544 (0.134-2.21),0.393658223262338,0.93403245337974,hyaluronate,Drug
797617,0.702 (0.307-1.6),0.401249149866635,0.93403245337974,citalopram,Drug
752061,1.31 (0.696-2.47),0.402028294160307,0.93403245337974,prochlorperazine,Drug
1704183,0.43 (0.0592-3.12),0.403725068187804,0.93403245337974,lamivudine,Drug
981774,1.63 (0.516-5.15),0.405294520216856,0.93403245337974,adapalene,Drug
1550023,1.25 (0.741-2.1),0.405413062878867,0.93403245337974,insulin lispro,Drug
19090761,1.62 (0.516-5.11),0.407135950579552,0.93403245337974,regadenoson,Drug
1716903,0.724 (0.337-1.56),0.407333486663158,0.93403245337974,moxifloxacin,Drug
1759842,1.17 (0.799-1.72),0.414023293586695,0.93403245337974,clavulanate,Drug
43560385,0.442 (0.0613-3.18),0.417133157642591,0.93403245337974,dolutegravir,Drug
19058274,1.35 (0.651-2.8),0.420103710600415,0.93403245337974,purified protein derivative of tuberculin,Drug
46275996,1.15 (0.813-1.64),0.423945614621498,0.93403245337974,influenza A virus (H3N2) antigen,Drug
46275999,1.15 (0.813-1.64),0.423945614621498,0.93403245337974,influenza B virus antigen,Drug
798874,1.23 (0.742-2.03),0.424336159211937,0.93403245337974,clonazepam,Drug
1559684,1.45 (0.584-3.57),0.425690648613958,0.93403245337974,glyburide,Drug
988095,0.449 (0.0625-3.23),0.426669840842836,0.93403245337974,ursodeoxycholate,Drug
904453,1.19 (0.778-1.81),0.426935218601785,0.93403245337974,esomeprazole,Drug
1367500,1.19 (0.776-1.82),0.429017638548949,0.93403245337974,losartan,Drug
981709,0.629 (0.198-1.99),0.43028540648988,0.93403245337974,dorzolamide,Drug
1516800,0.453 (0.063-3.26),0.43157235823025,0.93403245337974,risedronate,Drug
742267,0.669 (0.246-1.82),0.43173462400997,0.93403245337974,topiramate,Drug
1526475,1.32 (0.663-2.61),0.432408473506797,0.93403245337974,ezetimibe,Drug
1501700,0.822 (0.504-1.34),0.433269796009295,0.93403245337974,levothyroxine,Drug
1781733,1.38 (0.612-3.12),0.436990782687321,0.93403245337974,atovaquone,Drug
915542,1.33 (0.646-2.75),0.437520348479002,0.93403245337974,brimonidine,Drug
923081,1.35 (0.63-2.91),0.437615914615007,0.93403245337974,ofloxacin,Drug
997881,0.823 (0.501-1.35),0.440348177929594,0.93403245337974,clindamycin,Drug
19024770,1.48 (0.546-4.01),0.441983187199478,0.93403245337974,biotin,Drug
916005,0.462 (0.0643-3.32),0.443078693229476,0.93403245337974,solifenacin,Drug
725131,1.27 (0.682-2.38),0.447241214023466,0.93403245337974,mirtazapine,Drug
46275993,1.14 (0.807-1.62),0.44894712006064,0.93403245337974,influenza A virus (H1N1) antigen,Drug
1348265,0.468 (0.0653-3.35),0.449595136407575,0.93403245337974,anastrozole,Drug
780442,1.55 (0.495-4.88),0.450168567804126,0.93403245337974,varenicline,Drug
42903441,0.726 (0.316-1.67),0.451267776471532,0.93403245337974,influenza A virus,Drug
1112921,1.18 (0.762-1.84),0.451888419290235,0.93403245337974,ipratropium,Drug
993631,1.2 (0.747-1.93),0.452148619703046,0.93403245337974,magnesium oxide,Drug
1319156,0.469 (0.0653-3.37),0.452277465837562,0.93403245337974,dextran 70,Drug
46275719,1.55 (0.492-4.86),0.455671739368367,0.93403245337974,sacubitril,Drug
1103640,0.473 (0.066-3.39),0.45627040214209,0.93403245337974,methadone,Drug
1036252,0.474 (0.0664-3.39),0.456929212161475,0.93403245337974,sulfacetamide,Drug
961047,1.21 (0.735-1.98),0.457119460374068,0.93403245337974,ranitidine,Drug
1545958,1.14 (0.8-1.64),0.461336493345327,0.93403245337974,atorvastatin,Drug
991825,0.479 (0.0666-3.45),0.464629896975165,0.93403245337974,trospium,Drug
529411,0.817 (0.474-1.41),0.466168220308328,0.93403245337974,"tetanus toxoid vaccine, inactivated",Drug
1315946,0.482 (0.0675-3.45),0.467619746812376,0.93403245337974,letrozole,Drug
941472,0.716 (0.29-1.77),0.467926956897079,0.93403245337974,terconazole,Drug
1525215,0.595 (0.146-2.42),0.468687606789999,0.93403245337974,pioglitazone,Drug
948490,0.593 (0.144-2.44),0.469055423678935,0.93403245337974,polyethylene glycol 400,Drug
757688,0.655 (0.208-2.06),0.469545004434411,0.93403245337974,aripiprazole,Drug
1332418,0.867 (0.588-1.28),0.470104200148235,0.93403245337974,amlodipine,Drug
714785,1.44 (0.533-3.9),0.470501422411436,0.93403245337974,amphetamine,Drug
19087317,0.656 (0.207-2.08),0.474579607840256,0.936597390082681,lanolin,Drug
1549080,1.35 (0.589-3.11),0.475889158969194,0.936597390082681,"estrogens, conjugated (USP)",Drug
1836241,1.52 (0.476-4.83),0.481290345516762,0.936597390082681,sulbactam,Drug
1353228,1.22 (0.703-2.11),0.482184667355008,0.936597390082681,vitamin B6,Drug
903963,1.15 (0.78-1.69),0.482461551039552,0.936597390082681,triamcinolone,Drug
977968,0.608 (0.15-2.46),0.485874358273531,0.936597390082681,sodium citrate,Drug
1314002,1.25 (0.667-2.34),0.486036548799641,0.936597390082681,atenolol,Drug
1353766,0.704 (0.261-1.9),0.488599474400332,0.936597390082681,propranolol,Drug
1331235,0.503 (0.0699-3.61),0.494140558100204,0.936597390082681,quinapril,Drug
1135766,0.85 (0.531-1.36),0.499772305140524,0.936597390082681,phenylephrine,Drug
1386957,1.25 (0.653-2.39),0.499914195544447,0.936597390082681,labetalol,Drug
989482,0.508 (0.0706-3.65),0.500627808250449,0.936597390082681,dutasteride,Drug
902722,0.77 (0.359-1.65),0.503137057195989,0.936597390082681,tobramycin,Drug
1551099,1.13 (0.785-1.64),0.503352349921626,0.936597390082681,prednisone,Drug
529303,0.831 (0.482-1.43),0.504425390979107,0.936597390082681,"diphtheria toxoid vaccine, inactivated",Drug
40222444,1.47 (0.467-4.65),0.508630947755893,0.936597390082681,denosumab,Drug
19022596,0.629 (0.156-2.54),0.514242337828816,0.936597390082681,diatrizoate,Drug
1334456,1.34 (0.547-3.29),0.520014536821773,0.936597390082681,ramipril,Drug
1300751,0.633 (0.155-2.58),0.523368483228197,0.936597390082681,polysaccharide iron complex,Drug
719311,1.38 (0.511-3.74),0.524652210268366,0.936597390082681,dextroamphetamine,Drug
1316262,1.26 (0.617-2.57),0.527182602791502,0.936597390082681,sildenafil,Drug
989878,1.11 (0.805-1.53),0.528387541949687,0.936597390082681,lidocaine,Drug
1126658,0.873 (0.571-1.34),0.531223152127504,0.936597390082681,hydromorphone,Drug
1799139,1.2 (0.681-2.1),0.533951577221347,0.936597390082681,oseltamivir,Drug
939881,0.534 (0.0739-3.86),0.534510112444583,0.936597390082681,capsaicin,Drug
1000632,1.16 (0.732-1.82),0.535247677217835,0.936597390082681,clotrimazole,Drug
740560,1.44 (0.456-4.53),0.536499834519885,0.936597390082681,carbidopa,Drug
789578,1.44 (0.456-4.53),0.536499834519885,0.936597390082681,levodopa,Drug
951279,0.728 (0.265-2),0.537824062624251,0.936597390082681,prilocaine,Drug
1036228,0.731 (0.27-1.98),0.538875515876705,0.936597390082681,sucralfate,Drug
1337107,0.54 (0.0753-3.87),0.539135399705192,0.936597390082681,ranolazine,Drug
954688,1.23 (0.634-2.37),0.543058179742899,0.936597390082681,latanoprost,Drug
929435,0.648 (0.16-2.63),0.543292622690001,0.936597390082681,acetazolamide,Drug
40174004,1.19 (0.683-2.06),0.546297045065792,0.936597390082681,Streptococcus pneumoniae serotype 1 capsular antigen diphtheria CRM197 protein conjugate vaccine,Drug
